id,text,modText,tokens,sentiment
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @Redistrict: As of now, out of @CookPolitical's 36 House Toss Ups:

18 won by Ds
7 won by Rs
11 still too close to call

So far, not a s…",hous toss still close call,"['hous', 'toss', 'still', 'close', 'call']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @libsoftiktok: This looks like an ad for homeschooling https://t.co/x7m75azPKd,look like homeschool,"['look', 'like', 'homeschool']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,Zelensky should melt it down and use it for bullets https://t.co/0mRd5D67cv,zelenski melt bullet,"['zelenski', 'melt', 'bullet']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @MattsIdeaShop: the government is my boyfriend,govern boyfriend,"['govern', 'boyfriend']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @DTAPCAP: Hold..Hold..Hold..

Tough period ahead but it's really time to see bigger picture even if it's tough. A lot has been thrown at…",hold hold hold tough period ahead realli time bigger pictur even tough thrown,"['hold', 'hold', 'hold', 'tough', 'period', 'ahead', 'realli', 'time', 'bigger', 'pictur', 'even', 'tough', 'thrown']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @NickRiccardi: Republican votes were poorly distributed, they won the popular vote but may not win the senate or, conceivably, the House…",republican vote poorli distribut popular vote senat conceiv hous,"['republican', 'vote', 'poorli', 'distribut', 'popular', 'vote', 'senat', 'conceiv', 'hous']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @kshahrooz: The West is getting close to a world where there's no Islamic Republic.,west get close world no islam republ,"['west', 'get', 'close', 'world', 'no', 'islam', 'republ']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @elerianm: Good news:
US CPI inflation came in better than expected, both for headline (7.7%, 0.4%) and core (6.3%, 0.3%).
Points to som…",good news inflat came better expect headlin core point,"['good', 'news', 'inflat', 'came', 'better', 'expect', 'headlin', 'core', 'point']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"For Republicans, that does not mean squishy policy. It means fighting the culture wars that must be fought while governing properly. It also means not raiding the local homeless shelter for candidates.",republican mean squishi polici mean fight cultur war must fought govern properli also mean raid local homeless shelter candid,"['republican', 'mean', 'squishi', 'polici', 'mean', 'fight', 'cultur', 'war', 'must', 'fought', 'govern', 'properli', 'also', 'mean', 'raid', 'local', 'homeless', 'shelter', 'candid']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,First political party to sanity wins.,first polit parti saniti win,"['first', 'polit', 'parti', 'saniti', 'win']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"As I said yesterday, Joe Biden is going to double down on everything. No lessons learned. Just triumphalism. Which means Democrats are treating 2022 as a massive win rather than as a bullet dodged. But 2024 may disabuse them of that notion quickly if the GOP can get serious. IF.",said yesterday biden go doubl everyth no lesson learn triumphal mean democrat treat massiv rather bullet dodg disabus notion quickli seriou,"['said', 'yesterday', 'biden', 'go', 'doubl', 'everyth', 'no', 'lesson', 'learn', 'triumphal', 'mean', 'democrat', 'treat', 'massiv', 'rather', 'bullet', 'dodg', 'disabus', 'notion', 'quickli', 'seriou']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @DailyWireNews: The Red Fizzle https://t.co/53lXiT5CFw,fizzl,['fizzl'],1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @SeanTrende: One of the quiet stories under the hood is that Republicans are looking like they'll win the popular vote.  Probably a popu…,quiet stori hood republican look like popular vote probabl popu,"['quiet', 'stori', 'hood', 'republican', 'look', 'like', 'popular', 'vote', 'probabl', 'popu']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @JazzShaw: I can see this backfiring on Trump in a big way.,backfir trump,"['backfir', 'trump']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @MattRinaldiTX: Election takeaways:
1. Florida had a wave election. Texas had a very good night. Results elsewhere were mixed. Ron DeSan…",elect takeaway florida wave elect texa good night result elsewher mix desan,"['elect', 'takeaway', 'florida', 'wave', 'elect', 'texa', 'good', 'night', 'result', 'elsewher', 'mix', 'desan']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @HolmesJosh: Barring something statistically unforeseeable, it's all over but the crying here. Laxalt is going to win this.",bar someth statist unforese cri laxalt go,"['bar', 'someth', 'statist', 'unforese', 'cri', 'laxalt', 'go']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @ComfortablySmug: LAXALT IS GONNA WIN

LETS GOOOOO",laxalt gonna let gooooo,"['laxalt', 'gon', 'na', 'let', 'gooooo']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @RyanGirdusky: You can literally see the evolution 

Asians in NE Queens, Russians in Southern Brooklyn, and SI moving to the right whil…",liter evolut asian queen russian southern brooklyn move right whil,"['liter', 'evolut', 'asian', 'queen', 'russian', 'southern', 'brooklyn', 'move', 'right', 'whil']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @nypost: EXCLUSIVE: 'SNL' staff writers boycott over Dave Chappelle's hosting gig https://t.co/R7q0lryoo3 https://t.co/RZdqxb102k,exclus staff writer boycott dave chappel host,"['exclus', 'staff', 'writer', 'boycott', 'dave', 'chappel', 'host']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @bonchieredstate: 60% of Hobbs' lead just disappeared and that's before the massive, likely R+ drop tonight.",hobb lead disappear massiv like drop tonight,"['hobb', 'lead', 'disappear', 'massiv', 'like', 'drop', 'tonight']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @redsteeze: Okay then. Biden 2024 all in.,okay biden,"['okay', 'biden']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @RyanAFournier: Seeing @catturd2 and @libsoftiktok verified is like a scene out of the Twilight Zone.

Only under Elon could this happen…",see verifi like scene twilight zone elon could happen,"['see', 'verifi', 'like', 'scene', 'twilight', 'zone', 'elon', 'could', 'happen']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @ShellenbergerMD: Democrats said democracy was on the ballot, but their own election denialism undermined that message. What was really…",democrat said democraci ballot elect denial undermin messag realli,"['democrat', 'said', 'democraci', 'ballot', 'elect', 'denial', 'undermin', 'messag', 'realli']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @powellnyt: Red Splish-Splash. @jimgeraghty with autopsy: ""I don’t want to hear another Republican claim he stands for silent majority.…",splish splash autopsi want hear anoth republican claim stand silent major,"['splish', 'splash', 'autopsi', 'want', 'hear', 'anoth', 'republican', 'claim', 'stand', 'silent', 'major']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @powellnyt: Fabulous as ever election maps from @SR_spatial and should give agita to every Democratic pol in NYC,fabul ever elect map give agita everi democrat,"['fabul', 'ever', 'elect', 'map', 'give', 'agita', 'everi', 'democrat']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"I will also add that if you can't tell the difference between ""you're"" and ""your,"" you're an idiot and your vote shouldn't be counted https://t.co/6l9IwsOHcL",also tell differ idiot vote count,"['also', 'tell', 'differ', 'idiot', 'vote', 'count']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @realDailyWire: @benshapiro An iconic slogan. So iconic, we put it on a shirt!

Shop here: https://t.co/NUHGe57l64 https://t.co/ZE9ucqDy…",icon slogan icon shirt shop,"['icon', 'slogan', 'icon', 'shirt', 'shop']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @EsotericCD: Oh wait.

Oh ho ho ho.

In all the madness and disappointment, I missed that Sean Patrick Maloney (D-NY), the head of the D…",wait mad disappoint miss sean patrick maloney head,"['wait', 'mad', 'disappoint', 'miss', 'sean', 'patrick', 'maloney', 'head']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @RothThePatriot: ""Those disloyal Jews will now suffer the arbitrary wrath of the bureaucracy as a punishment. No, I don't think we're th…",disloy jew suffer arbitrari wrath bureaucraci punish no think,"['disloy', 'jew', 'suffer', 'arbitrari', 'wrath', 'bureaucraci', 'punish', 'no', 'think']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @IMAO_: @benshapiro But he won't share the secret with us because we said mean things about him.,share secret said mean thing,"['share', 'secret', 'said', 'mean', 'thing']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @Jon44444444: @benshapiro People have always under-estimated Trump's deep interest and study of Bose–Einstein condensate states in edge…,peopl alway estim trump deep interest studi bose einstein condens state edg,"['peopl', 'alway', 'estim', 'trump', 'deep', 'interest', 'studi', 'bose', 'einstein', 'condens', 'state', 'edg']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,What if he's announcing he's discovered cold fusion?,announc discov cold fusion,"['announc', 'discov', 'cold', 'fusion']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"""This announcement will perhaps be the most important speech given in the history of the United States of America."" 

Big if true.",announc perhap import speech given histori unit state america true,"['announc', 'perhap', 'import', 'speech', 'given', 'histori', 'unit', 'state', 'america', 'true']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,Latest Trump email: https://t.co/fm6bEhG4h2,latest trump email,"['latest', 'trump', 'email']",1
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @baseballcrank: Yes, but 47% in the GOV race &amp; 43% against Schumer *are* Big Red Wave numbers by NY standards, on par with NJ-GOV in 202…",race against schumer wave number standard,"['race', 'against', 'schumer', 'wave', 'number', 'standard']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @LifeNewsHQ: BREAKING: With 100% of the vote in, pro-life Wisconsin Senator Ron Johnson is leading Mandela Barnes by 27, 374 votes. John…",break vote life wisconsin senat johnson lead mandela barn vote john,"['break', 'vote', 'life', 'wisconsin', 'senat', 'johnson', 'lead', 'mandela', 'barn', 'vote', 'john']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,"RT @MattGrossmann: Depending on NV &amp; AZ, there is a chance that Senate control could still come down to GA. With Trump poised to announce n…",depend chanc senat control could still come trump pois announc,"['depend', 'chanc', 'senat', 'control', 'could', 'still', 'come', 'trump', 'pois', 'announc']",0
4E8AB055-A962-ED11-B67D-D85ED3AE4DFE,RT @DKThomp: The fascinating thing about Trump—both as a candidate and as a kingmaker—is that he provides a GOP primary stimulus followed b…,fascin thing trump candid kingmak provid primari stimulu follow,"['fascin', 'thing', 'trump', 'candid', 'kingmak', 'provid', 'primari', 'stimulu', 'follow']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Meet the new Twitter. Same as the old Twitter. The Daily Wire published a factual report about gender surgeries being conducted on minors and this is the warning that comes up if you try to click on it. Absolutely outrageous. The woke brigade is still in charge here. https://t.co/nxWjAkon5F,meet twitter twitter daili wire publish factual report gender surgeri conduct minor warn come click absolut outrag woke brigad still charg,"['meet', 'twitter', 'twitter', 'daili', 'wire', 'publish', 'factual', 'report', 'gender', 'surgeri', 'conduct', 'minor', 'warn', 'come', 'click', 'absolut', 'outrag', 'woke', 'brigad', 'still', 'charg']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @ChoooCole: My teenage life has been the culmination of excruciating pain, regret, and most importantly injustice.  It is impossible for…",teenag life culmin excruci pain regret importantli injustic imposs,"['teenag', 'life', 'culmin', 'excruci', 'pain', 'regret', 'importantli', 'injustic', 'imposs']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,@JesseKellyDC A lot of respect for this. Well done and congratulations.,respect well done congratul,"['respect', 'well', 'done', 'congratul']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,I believe it. She lives in New York after all. https://t.co/dR8ScIS9SK,believ live york,"['believ', 'live', 'york']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @willchamberlain: We should actually start holding these people to it with criminal penalties

Don’t count ballots in time? Right to jail",actual start hold peopl crimin penalti count ballot time right jail,"['actual', 'start', 'hold', 'peopl', 'crimin', 'penalti', 'count', 'ballot', 'time', 'right', 'jail']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @realchrisrufo: They're saying it out loud now: they want the state to replace the family—and pseudo-""expertise"" is the method for achie…",say loud want state replac famili pseudo expertis method achi,"['say', 'loud', 'want', 'state', 'replac', 'famili', 'pseudo', 'expertis', 'method', 'achi']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,We live in the dumbest society in the history of the world and it isn’t even close,live dumbest societi histori world even close,"['live', 'dumbest', 'societi', 'histori', 'world', 'even', 'close']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"If you’re wondering why it takes so long to build things these days, it could be partly because they shut down construction and give everyone diversity training any time a rope is found on the site https://t.co/zEW9phBaKR",wonder take long build thing day could partli shut construct give everyon divers train time rope found site,"['wonder', 'take', 'long', 'build', 'thing', 'day', 'could', 'partli', 'shut', 'construct', 'give', 'everyon', 'divers', 'train', 'time', 'rope', 'found', 'site']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @Steve_Sailer: After all, who can possibly be the slightest bit skeptical of a noose-sighting in Chicago? When has there ever been Fake…",possibl slightest skeptic noos sight chicago ever fake,"['possibl', 'slightest', 'skeptic', 'noos', 'sight', 'chicago', 'ever', 'fake']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @robbystarbuck: Battle Ground Academy in Franklin, TN is giving kids as young as 14 these two books to read. ""The Girl With The Louding…",battl ground academi franklin give kid young book read girl loud,"['battl', 'ground', 'academi', 'franklin', 'give', 'kid', 'young', 'book', 'read', 'girl', 'loud']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @Timcast: its a cult,cult,['cult'],1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"DeSantis went after Disney. He took on the trans agenda. He shipped illegals to Martha’s Vineyard. He defied Fauci. If you think he’s establishment then you truly have absolutely no idea what the establishment is, how it operates, or what it wants. You are just clueless.",desanti went disney took tran agenda ship illeg martha vineyard defi fauci think establish truli absolut no idea establish oper want clueless,"['desanti', 'went', 'disney', 'took', 'tran', 'agenda', 'ship', 'illeg', 'martha', 'vineyard', 'defi', 'fauci', 'think', 'establish', 'truli', 'absolut', 'no', 'idea', 'establish', 'oper', 'want', 'clueless']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @MattWalshBlog: In Tennessee, we're not only banning child gender transitions but there's also a bill just introduced to prosecute anyon…",tennesse ban child gender transit also bill introduc prosecut anyon,"['tennesse', 'ban', 'child', 'gender', 'transit', 'also', 'bill', 'introduc', 'prosecut', 'anyon']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @bennyjohnson: Disgraceful Maricopa County election official predicts they won't finish COUNTING ballots until ""early next week”

""As lo…",disgrac maricopa counti elect offici predict finish count ballot earli next week,"['disgrac', 'maricopa', 'counti', 'elect', 'offici', 'predict', 'finish', 'count', 'ballot', 'earli', 'next', 'week']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"I would vastly prefer unity right now over in-fighting and sniping. But that’s up to Trump. If he continues his ego-driven meltdown, he’ll drag the whole movement into this shit and nobody comes out better for it. If you don’t like it, and I don’t, tell him to stop.",would vastli prefer uniti right fight snipe trump continu driven meltdown drag whole movement shit nobodi come better like tell stop,"['would', 'vastli', 'prefer', 'uniti', 'right', 'fight', 'snipe', 'trump', 'continu', 'driven', 'meltdown', 'drag', 'whole', 'movement', 'shit', 'nobodi', 'come', 'better', 'like', 'tell', 'stop']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,It's an attempt to turn conservatives against DeSantis and also provoke Trump into continuing his implosion. I can't imagine how anyone could be dumb enough to fall for it https://t.co/OeEM4jlZe9,attempt turn conserv against desanti also provok trump continu implos imagin anyon could dumb enough fall,"['attempt', 'turn', 'conserv', 'against', 'desanti', 'also', 'provok', 'trump', 'continu', 'implos', 'imagin', 'anyon', 'could', 'dumb', 'enough', 'fall']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @charliekirk11: This is your daily reminder that “election week” is unacceptable!,daili remind elect week unaccept,"['daili', 'remind', 'elect', 'week', 'unaccept']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"If you can’t see what the Lincoln Project is really doing there and why, I can’t help you https://t.co/lWOuTUM8kY",lincoln project realli help,"['lincoln', 'project', 'realli', 'help']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Yes I do remember that https://t.co/m2t9W6jjdb,rememb,['rememb'],0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Trump hates the establishment when they oppose him but he loves them when they flatter him. He was easily manipulated by them in office because they cozied up to him and complimented him. He will support and love literally anyone who does that.,trump hate establish oppos love flatter easili manipul offic cozi compliment support love liter anyon,"['trump', 'hate', 'establish', 'oppos', 'love', 'flatter', 'easili', 'manipul', 'offic', 'cozi', 'compliment', 'support', 'love', 'liter', 'anyon']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Trump supporters are trying to label DeSantis ""establishment"" but the problem they'll run into is that 1) Trump endorsed every establishment figure, and 2) Trump hired the establishment and put them in his White House, and 3) Trump never drained the swamp or even tried to.",trump support tri label desanti establish problem trump endors everi establish figur trump hire establish white hous trump never drain swamp even tri,"['trump', 'support', 'tri', 'label', 'desanti', 'establish', 'problem', 'trump', 'endors', 'everi', 'establish', 'figur', 'trump', 'hire', 'establish', 'white', 'hous', 'trump', 'never', 'drain', 'swamp', 'even', 'tri']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @ClayTravis: Day four and we’re still counting votes in Arizona and Nevada. Completely and totally unacceptable.,four still count vote arizona nevada complet total unaccept,"['four', 'still', 'count', 'vote', 'arizona', 'nevada', 'complet', 'total', 'unaccept']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Always fascinating how nobody manages to take a picture of these ""nooses"" before they're taken down",alway fascin nobodi manag take pictur noos taken,"['alway', 'fascin', 'nobodi', 'manag', 'take', 'pictur', 'noos', 'taken']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Definitely a hate crime. I can't imagine any other reason why a rope would be on a construction site. Also, this is Chicago. It's not a place known for hate crime hoaxes. https://t.co/QdYX6FZAsX",definit hate crime imagin reason rope would construct site also chicago place known hate crime hoax,"['definit', 'hate', 'crime', 'imagin', 'reason', 'rope', 'would', 'construct', 'site', 'also', 'chicago', 'place', 'known', 'hate', 'crime', 'hoax']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @libsoftiktok: Hey @elonmusk, why are journalists who report on important stories like this still banned from Twitter? Free Project Veri…",journalist report import stori like still ban twitter free project veri,"['journalist', 'report', 'import', 'stori', 'like', 'still', 'ban', 'twitter', 'free', 'project', 'veri']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @DWoutofContext_: .@MattWalshBlog just barely managed to edge out his own creation, What Is A Woman! What an amazing #SBG sweep! Congrat…",bare manag edg creation woman amaz #sbg sweep congrat,"['bare', 'manag', 'edg', 'creation', 'woman', 'amaz', '#', 'sbg', 'sweep', 'congrat']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @William_E_Wolfe: .@MattWalshBlog is doing more as a journalist/content creator to bring justice to children being destroyed by transgen…,journalist content creator bring justic children destroy transgen,"['journalist', 'content', 'creator', 'bring', 'justic', 'children', 'destroy', 'transgen']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @libsoftiktok: 🚨 BREAKING via Project Veritas 🚨

Connecticut School Director details sexual fantasies with minor students

""They [studen…",break project verita connecticut school director detail sexual fantasi minor student studen,"['break', 'project', 'verita', 'connecticut', 'school', 'director', 'detail', 'sexual', 'fantasi', 'minor', 'student', 'studen']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @yaf: A biological male transitioned to female and won the New Hampshire Beauty Pageant https://t.co/s1ewEbVYns,biolog male transit femal hampshir beauti pageant,"['biolog', 'male', 'transit', 'femal', 'hampshir', 'beauti', 'pageant']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"In Tennessee, we're not only banning child gender transitions but there's also a bill just introduced to prosecute anyone who hosts or participates in a drag show where children are in attendance or might see it. We're playing offense here.",tennesse ban child gender transit also bill introduc prosecut anyon host particip drag show children attend might play offens,"['tennesse', 'ban', 'child', 'gender', 'transit', 'also', 'bill', 'introduc', 'prosecut', 'anyon', 'host', 'particip', 'drag', 'show', 'children', 'attend', 'might', 'play', 'offens']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,One really important aspect of the TN legislation banning gender transitions for minors is that kids will now be empowered to sue their doctors AND their parents for butchering them. Parents need to be held accountable for the abuse. And in this state they will be.,realli import aspect legisl ban gender transit minor kid empow doctor parent butcher parent need held account abus state,"['realli', 'import', 'aspect', 'legisl', 'ban', 'gender', 'transit', 'minor', 'kid', 'empow', 'doctor', 'parent', 'butcher', 'parent', 'need', 'held', 'account', 'abus', 'state']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"The media is complaining that our legislation banning “gender affirming care” for minors will be among the strictest in the nation. Personally, I couldn’t be prouder of that. https://t.co/RO56p0lJ2p",media complain legisl ban gender affirm care minor among strictest nation person prouder,"['media', 'complain', 'legisl', 'ban', 'gender', 'affirm', 'care', 'minor', 'among', 'strictest', 'nation', 'person', 'prouder']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Florida has a lot more votes to count than Arizona but they get it done in a few hours. Why are you so incredibly stupid? https://t.co/EXhfEldN78,florida vote count arizona done hour incred stupid,"['florida', 'vote', 'count', 'arizona', 'done', 'hour', 'incred', 'stupid']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,How were people without check marks silenced before? https://t.co/0PbTQgyhWV,peopl without check mark silenc,"['peopl', 'without', 'check', 'mark', 'silenc']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Who could have possibly predicted this https://t.co/6bcVImq8Gu,could possibl predict,"['could', 'possibl', 'predict']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,By the way when does the whole free speech thing start? People are still getting banned for the same reasons they did before.,whole free speech thing start peopl still get ban reason,"['whole', 'free', 'speech', 'thing', 'start', 'peopl', 'still', 'get', 'ban', 'reason']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Verification is supposed to weed out the bots and trolls but instead they’ve just empowered them even more. Brilliant strategy.,verif suppos weed bot troll instead empow even brilliant strategi,"['verif', 'suppos', 'weed', 'bot', 'troll', 'instead', 'empow', 'even', 'brilliant', 'strategi']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Ok on second thought the new verification process is kind of a shit show and makes the site even more unusable than it was already. It also isn’t clear what exactly is being verified, other than a user’s willingness to spend 8 dollars.",second thought verif process kind shit show make site even unus alreadi also clear exactli verifi user willing spend dollar,"['second', 'thought', 'verif', 'process', 'kind', 'shit', 'show', 'make', 'site', 'even', 'unus', 'alreadi', 'also', 'clear', 'exactli', 'verifi', 'user', 'willing', 'spend', 'dollar']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,@JesseKellyDC I think there are just a bunch of pieces of shit out there who think we should kill infants. The wording doesn’t seem all that confusing to me.,think bunch piec shit think kill infant word seem confus,"['think', 'bunch', 'piec', 'shit', 'think', 'kill', 'infant', 'word', 'seem', 'confus']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @SethDillon: Nearly a quarter of a million people have voted to NOT require medical care for infants born alive. https://t.co/ooHvMpU1SB,nearli quarter million peopl vote requir medic care infant born aliv,"['nearli', 'quarter', 'million', 'peopl', 'vote', 'requir', 'medic', 'care', 'infant', 'born', 'aliv']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @R_Greenhorn: This is probably the result that should most guide your feelings about elections https://t.co/EoslHjIcRF,probabl result guid feel elect,"['probabl', 'result', 'guid', 'feel', 'elect']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"It makes sense that it takes this long. Each individual ballot must be carried up a mountain on the back of a donkey to be counted by an oracle who sends the results by carrier pigeon back to the election offices, where any necessary corrections are made. It’s all quite standard.",make sens take long individu ballot must carri mountain back donkey count oracl send result carrier pigeon back elect offic necessari correct made quit standard,"['make', 'sens', 'take', 'long', 'individu', 'ballot', 'must', 'carri', 'mountain', 'back', 'donkey', 'count', 'oracl', 'send', 'result', 'carrier', 'pigeon', 'back', 'elect', 'offic', 'necessari', 'correct', 'made', 'quit', 'standard']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Remember: it’s totally normal and not at all suspicious that everything is faster and more efficient in modern times yet somehow our voting results take longer to tabulate than they did in 1802,rememb total normal suspici everyth faster effici modern time somehow vote result take longer tabul,"['rememb', 'total', 'normal', 'suspici', 'everyth', 'faster', 'effici', 'modern', 'time', 'somehow', 'vote', 'result', 'take', 'longer', 'tabul']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @Neoavatara: Biden vows 'nothing' different in next two years despite majority saying US headed in 'wrong direction' https://t.co/NW6PKF…,biden vow noth differ next year despit major say head wrong direct,"['biden', 'vow', 'noth', 'differ', 'next', 'year', 'despit', 'major', 'say', 'head', 'wrong', 'direct']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,Fox continues to try and appeal to an audience that will hate them no matter what https://t.co/NUpf5jLVcA,continu appeal audienc hate no matter,"['continu', 'appeal', 'audienc', 'hate', 'no', 'matter']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @RyanAFournier: BREAKING: Kari Lake is about to jump ahead of Katie Hobbs in Arizona! https://t.co/YPsGKDSQG7,break kari lake jump ahead kati hobb arizona,"['break', 'kari', 'lake', 'jump', 'ahead', 'kati', 'hobb', 'arizona']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @KurtSchlichter: More initial thoughts on the midterms:

1. Competence is king for GOP - look at the governors. Voters choose us to do a…",initi thought midterm compet king look governor voter choos,"['initi', 'thought', 'midterm', 'compet', 'king', 'look', 'governor', 'voter', 'choos']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,RT @Cernovich: Stalin,stalin,['stalin'],0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"Trump looks weak and jealous. Standing off on the sidelines throwing potshots at a winner who’s ignoring him. It’s just pitiful, really. https://t.co/GcwO2TO8q7",trump look weak jealou stand sidelin throw potshot winner ignor piti realli,"['trump', 'look', 'weak', 'jealou', 'stand', 'sidelin', 'throw', 'potshot', 'winner', 'ignor', 'piti', 'realli']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,I don’t know who to root for https://t.co/92c3FESgNO,know root,"['know', 'root']",0
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @DWoutofContext_: A devistating loss for @imbrettcooper and the Cooper Troopers. 💔

But @MattWalshBlog procedes to the final round to fa…",devist loss cooper trooper proced final round,"['devist', 'loss', 'cooper', 'trooper', 'proced', 'final', 'round']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"RT @ClayTravis: Joe Biden just said “it’s worth being looked at,” when asked if @elonmusk is a threat to national security. https://t.co/Aq…",biden said worth look ask threat nation secur,"['biden', 'said', 'worth', 'look', 'ask', 'threat', 'nation', 'secur']",1
57B01778-A962-ED11-B67D-D85ED3AE4DFE,"How The Red Wave Became The Red Ripple | Ep. 1059

https://t.co/SA7Ms5Yiiw",wave becam rippl,"['wave', 'becam', 'rippl']",0
